0.908000	-0.000111	-0.000017	0.000093	0.000064	-0.000102	0.000038	0.000000
0.912000	-0.000115	-0.000048	0.000067	0.000081	-0.000091	0.000009	0.000000
0.916000	-0.000123	-0.000074	0.000048	0.000099	-0.000086	-0.000013	0.000000
0.920000	-0.000134	-0.000084	0.000050	0.000109	-0.000092	-0.000017	0.000000
0.924000	-0.000143	-0.000086	0.000056	0.000115	-0.000100	-0.000015	0.000000
0.928000	-0.000150	-0.000103	0.000047	0.000126	-0.000098	-0.000028	0.000000
0.932000	-0.000162	-0.000133	0.000029	0.000147	-0.000095	-0.000052	0.000000
0.936000	-0.000151	-0.000139	0.000012	0.000145	-0.000081	-0.000064	0.000000
0.940000	-0.000151	-0.000157	-0.000006	0.000154	-0.000073	-0.000081	0.000000
0.944000	-0.000156	-0.000166	-0.000010	0.000161	-0.000073	-0.000088	0.000000
0.948000	-0.000169	-0.000167	0.000002	0.000168	-0.000085	-0.000082	0.000000
0.952000	-0.000155	-0.000150	0.000006	0.000153	-0.000080	-0.000072	0.000000
0.956000	-0.000151	-0.000145	0.000006	0.000148	-0.000078	-0.000069	0.000000
0.960000	-0.000158	-0.000163	-0.000004	0.000160	-0.000077	-0.000084	0.000000
0.964000	-0.000170	-0.000184	-0.000014	0.000177	-0.000078	-0.000099	0.000000
0.968000	-0.000173	-0.000182	-0.000009	0.000177	-0.000082	-0.000095	0.000000
0.972000	-0.000165	-0.000174	-0.000009	0.000169	-0.000078	-0.000091	0.000000
0.976000	-0.000163	-0.000168	-0.000005	0.000166	-0.000079	-0.000086	0.000000
0.980000	-0.000172	-0.000173	-0.000002	0.000172	-0.000085	-0.000087	0.000000
0.984000	-0.000165	-0.000182	-0.000016	0.000173	-0.000074	-0.000099	0.000000
0.988000	-0.000160	-0.000175	-0.000015	0.000167	-0.000072	-0.000095	0.000000
0.992000	-0.000158	-0.000169	-0.000012	0.000164	-0.000073	-0.000091	0.000000
0.996000	-0.000171	-0.000188	-0.000017	0.000180	-0.000077	-0.000103	0.000000
1.000000	-0.000193	-0.000219	-0.000026	0.000206	-0.000084	-0.000122	0.000000
1.004000	-0.000191	-0.000254	-0.000064	0.000222	-0.000063	-0.000159	0.000000
1.008000	-0.000150	-0.000247	-0.000097	0.000198	-0.000026	-0.000172	0.000000
1.012000	-0.000040	-0.000081	-0.000041	0.000061	0.000000	-0.000061	0.000000
1.016000	0.000131	0.000232	0.000101	-0.000181	0.000015	0.000167	0.000000
1.020000	0.000274	0.000561	0.000287	-0.000418	-0.000007	0.000424	0.000000
1.024000	0.000389	0.000874	0.000485	-0.000631	-0.000048	0.000679	0.000000
